Month,HSC Trust,Category of test,Test,Priority,0-2 days,3-7 days,8-14 days,15-21 days,22-28 days,>28 days,Total,% reported within 2 days,% reported within 2 weeks,% reported within 4 weeks,,
31-Dec-2010,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,594,7,2,0,0,0,603,98.5,,,,
31-Dec-2010,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,196,106,46,2,1,1,352,,98.9,99.7,,
31-Dec-2010,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,65,7,3,0,0,0,75,86.7,,,,
31-Dec-2010,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,637",170,12,4,0,4,"1,827",,99.6,99.8,,
31-Dec-2010,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,352,2,0,0,0,0,354,99.4,,,,
31-Dec-2010,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,50,30,15,3,0,1,99,,96.0,99.0,,
31-Dec-2010,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,43,3,0,0,0,0,46,93.5,,,,
31-Dec-2010,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,"1,027",0,0,0,0,0,"1,027",,100.0,100.0,,
31-Dec-2010,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,197,34,7,4,138,0,380,,62.6,100.0,,
31-Dec-2010,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,9,4,1,0,0,0,14,64.3,,,,
31-Dec-2010,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,10,8,3,0,0,0,21,,100.0,100.0,,
31-Dec-2010,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,1,0,0,0,0,0,1,100.0,,,,
31-Dec-2010,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,0,5,0,3,0,3,11,,45.5,72.7,,
31-Dec-2010,South Eastern,IMAGING,BARIUM ENEMA,ROUTINE,69,6,1,0,0,0,76,,100.0,100.0,,
31-Dec-2010,South Eastern,IMAGING,BARIUM ENEMA,URGENT,5,0,0,0,0,0,5,100.0,,,,
31-Dec-2010,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,936,103,9,1,0,0,"1,049",,99.9,100.0,,
31-Dec-2010,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,163,22,0,0,0,0,185,88.1,,,,
31-Dec-2010,South Eastern,IMAGING,DEXA SCAN,ROUTINE,31,7,0,0,0,0,38,,100.0,100.0,,
31-Dec-2010,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,332,109,22,1,0,1,465,,99.6,99.8,,
31-Dec-2010,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,43,19,0,1,0,0,63,68.3,,,,
31-Dec-2010,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,479",93,15,0,1,1,"1,589",,99.9,99.9,,
31-Dec-2010,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,133,8,1,0,0,0,142,93.7,,,,
31-Dec-2010,South Eastern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,467,0,0,0,0,0,467,,100.0,100.0,,
31-Dec-2010,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,426,82,11,4,0,1,524,,99.0,99.8,,
31-Dec-2010,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,39,2,0,0,0,0,41,95.1,,,,
31-Dec-2010,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,24,8,4,0,0,0,36,,100.0,100.0,,
31-Dec-2010,Southern,IMAGING,BARIUM ENEMA,ROUTINE,46,38,28,10,3,3,128,,87.5,97.7,,
31-Dec-2010,Southern,IMAGING,BARIUM ENEMA,URGENT,52,20,16,1,6,0,95,54.7,,,,
31-Dec-2010,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,533,67,59,89,49,12,809,,81.5,98.5,,
31-Dec-2010,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,967,108,28,4,2,0,"1,109",87.2,,,,
31-Dec-2010,Southern,IMAGING,DEXA SCAN,ROUTINE,99,64,55,3,0,0,221,,98.6,100.0,,
31-Dec-2010,Southern,IMAGING,DEXA SCAN,URGENT,0,1,0,0,0,0,1,0.0,,,,
31-Dec-2010,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,221,145,139,27,15,10,557,,90.7,98.2,,
31-Dec-2010,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,142,30,32,7,2,0,213,66.7,,,,
31-Dec-2010,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,451",242,54,22,9,36,"1,814",,96.3,98.0,,
31-Dec-2010,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,664,81,25,9,5,25,809,82.1,,,,
31-Dec-2010,Southern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,33,47,22,2,3,21,128,,79.7,83.6,,
31-Dec-2010,Southern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,59,19,15,2,1,5,101,58.4,,,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,54,13,3,1,1,0,72,,97.2,100.0,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,225,94,56,15,4,40,434,,86.4,90.8,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,30,17,8,2,0,13,70,42.9,,,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,33,19,0,0,0,0,52,,100.0,100.0,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,6,0,0,0,0,0,6,100.0,,,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,21,0,0,0,0,0,21,,100.0,100.0,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,3,0,0,0,0,0,3,100.0,,,,
31-Dec-2010,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,1,3,13,9,1,0,27,,63.0,100.0,,
31-Dec-2010,Western,IMAGING,BARIUM ENEMA,ROUTINE,50,14,1,0,0,0,65,,100.0,100.0,,
31-Dec-2010,Western,IMAGING,BARIUM ENEMA,URGENT,8,6,1,0,0,0,15,53.3,,,,
31-Dec-2010,Western,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,692,44,11,3,1,4,755,,98.9,99.5,,
31-Dec-2010,Western,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,460,30,10,5,1,1,507,90.7,,,,
31-Dec-2010,Western,IMAGING,DEXA SCAN,ROUTINE,102,24,6,1,0,0,133,,99.2,100.0,,
31-Dec-2010,Western,IMAGING,DEXA SCAN,URGENT,16,1,0,0,0,0,17,94.1,,,,
31-Dec-2010,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,50,34,11,6,3,1,105,,90.5,99.0,,
31-Dec-2010,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,127,58,16,5,5,4,215,59.1,,,,
31-Dec-2010,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,227",108,45,3,2,7,"1,392",,99.1,99.5,,
31-Dec-2010,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,399,38,8,4,2,6,457,87.3,,,,
31-Dec-2010,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,50,9,3,1,0,0,63,,98.4,100.0,,
31-Dec-2010,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,78,3,3,0,1,0,85,91.8,,,,
31-Dec-2010,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,54,0,0,0,0,0,54,,100.0,100.0,,
31-Dec-2010,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,21,192,118,23,6,3,363,,91.2,99.2,,
31-Dec-2010,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,16,1,0,1,0,0,18,88.9,,,,
31-Dec-2010,Western,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,5,0,0,0,0,0,5,,100.0,100.0,,
31-Dec-2010,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,17,13,2,0,0,0,32,,100.0,100.0,,
31-Dec-2010,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,15,5,0,0,0,0,20,75.0,,,,
31-Dec-2010,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,7,4,4,7,0,0,22,,68.2,100.0,,
31-Jan-2011,Belfast,IMAGING,BARIUM ENEMA,ROUTINE,99,9,4,4,3,0,119,,94.1,100.0,,
31-Jan-2011,Belfast,IMAGING,BARIUM ENEMA,URGENT,6,0,0,0,0,0,6,100.0,,,,
31-Jan-2011,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,762",167,55,55,7,16,"2,062",,96.2,99.2,,
31-Jan-2011,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,222,17,4,0,0,0,243,91.4,,,,
31-Jan-2011,Belfast,IMAGING,DEXA SCAN,ROUTINE,505,0,0,3,0,0,508,,99.4,100.0,,
31-Jan-2011,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,935,324,163,140,26,68,"1,656",,85.9,95.9,,
31-Jan-2011,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,95,14,1,10,0,0,120,79.2,,,,
31-Jan-2011,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,010",144,25,19,7,2,"2,207",,98.7,99.9,,
31-Jan-2011,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,313,4,2,0,2,0,321,97.5,,,,
31-Jan-2011,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,204,69,6,4,1,0,284,,98.2,100.0,,
31-Jan-2011,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,14,0,0,0,0,0,14,100.0,,,,
31-Jan-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,953,116,41,4,0,0,"1,114",,99.6,100.0,,
31-Jan-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,732,10,5,0,0,0,747,98.0,,,,
31-Jan-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,54,61,5,0,0,0,120,,100.0,100.0,,
31-Jan-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,6,4,0,0,0,0,10,60.0,,,,
31-Jan-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,1,11,3,3,109,0,127,,11.8,100.0,,
31-Jan-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,8,5,4,0,1,0,18,44.4,,,,
31-Jan-2011,Northern,IMAGING,BARIUM ENEMA,ROUTINE,18,3,0,0,0,0,21,,100.0,100.0,,
31-Jan-2011,Northern,IMAGING,BARIUM ENEMA,URGENT,2,0,0,0,0,0,2,100.0,,,,
31-Jan-2011,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,717,78,4,0,0,0,799,,100.0,100.0,,
31-Jan-2011,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,516,4,0,0,0,0,520,99.2,,,,
31-Jan-2011,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,150,131,41,0,0,1,323,,99.7,99.7,,
31-Jan-2011,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,64,12,0,0,0,0,76,84.2,,,,
31-Jan-2011,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,911",75,2,3,1,6,"1,998",,99.5,99.7,,
31-Jan-2011,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,309,2,1,0,0,0,312,99.0,,,,
31-Jan-2011,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,50,26,14,3,0,1,94,,95.7,98.9,,
31-Jan-2011,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,34,6,3,1,0,0,44,77.3,,,,
31-Jan-2011,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,"1,384",0,0,0,0,0,"1,384",,100.0,100.0,,
31-Jan-2011,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,240,18,4,12,81,6,361,,72.6,98.3,,
31-Jan-2011,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,9,2,0,0,0,0,11,81.8,,,,
31-Jan-2011,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,8,10,2,0,0,0,20,,100.0,100.0,,
31-Jan-2011,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,0,14,2,0,0,0,16,,100.0,100.0,,
31-Jan-2011,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,0,1,0,0,0,0,1,0.0,,,,
31-Jan-2011,South Eastern,IMAGING,BARIUM ENEMA,ROUTINE,69,16,0,0,0,0,85,,100.0,100.0,,
31-Jan-2011,South Eastern,IMAGING,BARIUM ENEMA,URGENT,3,0,0,0,0,0,3,100.0,,,,
31-Jan-2011,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,995,124,15,9,3,11,"1,157",,98.0,99.0,,
31-Jan-2011,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,144,25,3,0,0,0,172,83.7,,,,
31-Jan-2011,South Eastern,IMAGING,DEXA SCAN,ROUTINE,50,10,1,0,0,0,61,,100.0,100.0,,
31-Jan-2011,South Eastern,IMAGING,DEXA SCAN,URGENT,1,0,0,0,0,0,1,100.0,,,,
31-Jan-2011,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,283,106,13,0,0,0,402,,100.0,100.0,,
31-Jan-2011,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,35,12,5,0,0,0,52,67.3,,,,
31-Jan-2011,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,485",208,40,14,2,14,"1,763",,98.3,99.2,,
31-Jan-2011,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,117,3,1,0,0,1,122,95.9,,,,
31-Jan-2011,South Eastern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,724,4,0,0,0,0,728,,100.0,100.0,,
31-Jan-2011,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,407,133,28,1,0,4,573,,99.1,99.3,,
31-Jan-2011,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,44,2,1,0,0,0,47,93.6,,,,
31-Jan-2011,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,21,10,1,0,0,0,32,,100.0,100.0,,
31-Jan-2011,Southern,IMAGING,BARIUM ENEMA,ROUTINE,44,5,14,12,0,0,75,,84.0,100.0,,
31-Jan-2011,Southern,IMAGING,BARIUM ENEMA,URGENT,36,9,5,1,0,0,51,70.6,,,,
31-Jan-2011,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,408,112,75,34,80,20,729,,81.6,97.3,,
31-Jan-2011,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,564,89,25,6,5,13,702,80.3,,,,
31-Jan-2011,Southern,IMAGING,DEXA SCAN,ROUTINE,63,103,24,0,0,0,190,,100.0,100.0,,
31-Jan-2011,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,256,171,54,61,42,19,603,,79.8,96.8,,
31-Jan-2011,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,125,43,21,4,0,3,196,63.8,,,,
31-Jan-2011,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,465",139,105,22,19,33,"1,783",,95.8,98.1,,
31-Jan-2011,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,441,16,16,8,3,9,493,89.5,,,,
31-Jan-2011,Southern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,29,37,37,7,6,4,120,,85.8,96.7,,
31-Jan-2011,Southern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,32,22,4,0,0,0,58,55.2,,,,
31-Jan-2011,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,111,9,1,2,6,1,130,,93.1,99.2,,
31-Jan-2011,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,291,121,29,6,7,18,472,,93.4,96.2,,
31-Jan-2011,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,61,17,3,0,1,3,85,71.8,,,,
31-Jan-2011,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,29,17,0,2,0,0,48,,95.8,100.0,,
31-Jan-2011,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,9,0,0,0,0,0,9,100.0,,,,
31-Jan-2011,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,20,0,0,0,0,0,20,,100.0,100.0,,
31-Jan-2011,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,2,5,13,4,0,0,24,,83.3,100.0,,
31-Jan-2011,Western,IMAGING,BARIUM ENEMA,ROUTINE,74,2,1,0,1,0,78,,98.7,100.0,,
31-Jan-2011,Western,IMAGING,BARIUM ENEMA,URGENT,3,4,0,0,0,0,7,42.9,,,,
31-Jan-2011,Western,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,805,55,5,0,2,7,874,,99.0,99.2,,
31-Jan-2011,Western,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,466,38,3,5,2,1,515,90.5,,,,
31-Jan-2011,Western,IMAGING,DEXA SCAN,ROUTINE,284,9,0,0,0,2,295,,99.3,99.3,,
31-Jan-2011,Western,IMAGING,DEXA SCAN,URGENT,16,0,0,0,0,0,16,100.0,,,,
31-Jan-2011,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,180,236,11,10,0,49,486,,87.9,89.9,,
31-Jan-2011,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,135,36,8,3,0,5,187,72.2,,,,
31-Jan-2011,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,529",106,84,20,13,16,"1,768",,97.2,99.1,,
31-Jan-2011,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,419,23,6,0,0,4,452,92.7,,,,
31-Jan-2011,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,45,17,3,1,1,0,67,,97.0,100.0,,
31-Jan-2011,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,38,4,0,0,1,0,43,88.4,,,,
31-Jan-2011,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,85,0,0,0,0,0,85,,100.0,100.0,,
31-Jan-2011,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,41,296,60,10,1,1,409,,97.1,99.8,,
31-Jan-2011,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,20,2,1,0,0,0,23,87.0,,,,
31-Jan-2011,Western,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,0,6,0,0,0,0,6,,100.0,100.0,,
31-Jan-2011,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,26,8,1,0,0,0,35,,100.0,100.0,,
31-Jan-2011,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,8,2,1,0,0,0,11,72.7,,,,
31-Jan-2011,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,6,11,0,0,0,0,17,,100.0,100.0,,
28-Feb-2011,Belfast,IMAGING,BARIUM ENEMA,ROUTINE,67,15,5,1,0,0,88,,98.9,100.0,,
28-Feb-2011,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,654",214,69,43,6,3,"1,989",,97.4,99.8,,
28-Feb-2011,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,308,25,0,6,0,0,339,90.9,,,,
28-Feb-2011,Belfast,IMAGING,DEXA SCAN,ROUTINE,486,7,4,0,1,0,498,,99.8,100.0,,
28-Feb-2011,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,952,548,299,111,41,115,"2,066",,87.1,94.4,,
28-Feb-2011,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,107,15,3,1,0,2,128,83.6,,,,
28-Feb-2011,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,838",216,41,10,5,16,"2,126",,98.5,99.2,,
28-Feb-2011,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,225,16,2,0,0,0,243,92.6,,,,
28-Feb-2011,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,262,77,8,21,23,4,395,,87.8,99.0,,
28-Feb-2011,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,13,1,0,1,1,0,16,81.3,,,,
28-Feb-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,762,177,60,0,0,0,999,,100.0,100.0,,
28-Feb-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,730,12,0,0,0,0,742,98.4,,,,
28-Feb-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,63,69,4,0,0,0,136,,100.0,100.0,,
28-Feb-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,10,2,0,0,0,0,12,83.3,,,,
28-Feb-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,11,16,6,25,42,141,241,,13.7,41.5,,
28-Feb-2011,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,23,5,3,0,3,7,41,56.1,,,,
28-Feb-2011,Northern,IMAGING,BARIUM ENEMA,ROUTINE,17,0,0,0,0,0,17,,100.0,100.0,,
28-Feb-2011,Northern,IMAGING,BARIUM ENEMA,URGENT,2,0,0,0,0,0,2,100.0,,,,
28-Feb-2011,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,616,103,4,0,0,0,723,,100.0,100.0,,
28-Feb-2011,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,563,32,0,0,0,0,595,94.6,,,,
28-Feb-2011,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,181,86,43,13,2,1,326,,95.1,99.7,,
28-Feb-2011,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,68,5,3,0,0,0,76,89.5,,,,
28-Feb-2011,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"1,747",113,20,0,0,3,"1,883",,99.8,99.8,,
28-Feb-2011,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,370,0,1,0,0,0,371,99.7,,,,
28-Feb-2011,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,48,21,34,2,0,0,105,,98.1,100.0,,
28-Feb-2011,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,49,5,0,0,1,0,55,89.1,,,,
28-Feb-2011,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,"1,415",0,0,0,0,0,"1,415",,100.0,100.0,,
28-Feb-2011,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,178,31,14,6,74,20,323,,69.0,93.8,,
28-Feb-2011,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,20,4,0,0,0,0,24,83.3,,,,
28-Feb-2011,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,14,2,0,0,0,0,16,,100.0,100.0,,
28-Feb-2011,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,12,5,4,0,5,0,26,,80.8,100.0,,
28-Feb-2011,South Eastern,IMAGING,BARIUM ENEMA,ROUTINE,58,0,2,0,0,0,60,,100.0,100.0,,
28-Feb-2011,South Eastern,IMAGING,BARIUM ENEMA,URGENT,2,0,0,0,0,0,2,100.0,,,,
28-Feb-2011,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,019",116,18,12,1,6,"1,172",,98.4,99.5,,
28-Feb-2011,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,174,18,0,1,0,0,193,90.2,,,,
